url,title,price,location,bedrooms,bathrooms,area
https://bh.opensooq.com/en/search/285132948,فرصة للبيع استراحة,"120,000","Al Janabiyah, Northern Governorate",,,330 m2
https://bh.opensooq.com/en/search/285131822,عاجل/ للبيع شقه في جزيره تالا في جزر أمواج/ المساحه : 109 متر مربع,"75,000","Amwaj Islands, Muharraq",2,2,200 m2
https://bh.opensooq.com/en/search/285121678,ارخص ارض للبيع من المالك للجادين فقط في الزلاق بسعر مغري,"37,900","Zallaq, Southern Governorate",,,
https://bh.opensooq.com/en/search/285112248,محل شيشه وفيب للبيع,"7,000","Eastern Riffa, Southern Governorate",,,40 m2
https://bh.opensooq.com/en/search/285109116,للبيع بيت في مدينة حمد دوار 10,"126,000","Madinat Hamad, Northern Governorate",5,,362 m2
https://bh.opensooq.com/en/search/285106874,ارض للبيع في منطقة الحد تملك حر لجميع الجنسيات,"250,000","Hidd, Muharraq",,,
https://bh.opensooq.com/en/search/285073938,Sloon for sale,"1,500","Riffa, Southern Governorate",,,10010 m2
https://bh.opensooq.com/en/search/285037372,للبيع بيت في البحير,"140,000","Riffa, Southern Governorate",,,394 m2
https://bh.opensooq.com/en/search/285034898,للبيع ڤلا في منطقة الشاخورة الجديدة ذات موقع مميز,"175,000","Shakhura, Northern Governorate",6+,,620 m2
https://bh.opensooq.com/en/search/284985478,شقة في الطابق الأول (اسكان سلماباد) للبيع,"38,000","Salmabad, Central Governorate",3,3,150 m2
https://bh.opensooq.com/en/search/285030184,شقة تمليك للبيع في الرفاع مدخلين للشقة,"74,000","Riffa, Southern Governorate",5,,245 m2
https://bh.opensooq.com/en/search/285027260,Specious flat for Sale -  شقة راقية للبيع,"78,000","Riffa, Southern Governorate",3,3,175 m2
https://bh.opensooq.com/en/search/285025372,للبيع بناية في موقع مميز وحيوي القضيبه شارع المعارض,"158,000","Madinat Hamad, Northern Governorate",,,400 m2
https://bh.opensooq.com/en/search/284949040,بيع للبيع في منطقة عراد,"115,000","Arad, Muharraq",3,3,222 m2
https://bh.opensooq.com/en/search/284929704,شقه في الحد,"260,000","Hidd, Muharraq",2,3,200 m2
https://bh.opensooq.com/en/search/284976212,فرصة تملك في قلب الرفاع: بيت العمر بتصميم &quot;مودرن&quot; ذكي وفخامة لا تضاهى!,"95,000","Eastern Riffa, Southern Governorate",3,2,108 m2
https://bh.opensooq.com/en/search/284975792,PRIME COMMERCIAL SHOP FOR SALE – JANABIYA,"4,500","Al Janabiyah, Northern Governorate",,,50 m2
https://bh.opensooq.com/en/search/284974968,Fontana towers 2plus study for sale,"81,000","Juffair, Manama",2,3,160 m2
https://bh.opensooq.com/en/search/284953692,شقه للبيع موقع مميز وسعر مغري قايل للتفاوض,"43,000","Hidd, Muharraq",3,3,123 m2
https://bh.opensooq.com/en/search/284915554,ارض ممتازة في الجنبية 3000 متر سعر خاص للكاش,,"Al Janabiyah, Northern Governorate",,,
https://bh.opensooq.com/en/search/284911840,لبيع شقة في شارع المعارض قابل لتفاوض,"28,000","Juffair, Manama",Studio,1,61 m2
https://bh.opensooq.com/en/search/284909846,للبيع بيت في سرايا ون,"140,000","Saar, Northern Governorate",3,,209 m2
https://bh.opensooq.com/en/search/284861870,شقة في اللوزي / مدينة حمد للبيع - Apartments for sale,"46,000","Madinat Hamad, Northern Governorate",3,2,150 m2
https://bh.opensooq.com/en/search/284863356,للبيع محل في سوق واقف لبيع الهواتف النقالة,"27,000","Madinat Hamad, Northern Governorate",,,100 m2
https://bh.opensooq.com/en/search/284845922,للبيع ارض سكنية في جميع مناطق مدينة حمد,"112,000","Madinat Hamad, Northern Governorate",,,
https://bh.opensooq.com/en/search/284825610,مطلوب ارض تجارية في سند شارع 77,"120,000","Other, Manama",,,
https://bh.opensooq.com/en/search/284819450,إطلاله بحريه من جميع الغرف إستخدام شخصي  للسكن الشخصي و الاستثمار والاقامه الذهبيه,"49,500","Juffair, Manama",1,2,76 m2
https://bh.opensooq.com/en/search/284797472,للبيع بناية في الرفاع الشرقي. مشاهد نستو ماركت,"135,000","Eastern Riffa, Southern Governorate",,,221 m2
https://bh.opensooq.com/en/search/284746422,منزل جاهز للسكن مجدد بمدينة حمد بمساحة واسعة أمام المنزل مع مواقف إضافية قريب من جميع الخدمات,"127,000","Madinat Hamad, Northern Governorate",5,,320 m2
https://bh.opensooq.com/en/search/284779448,شقة فاخرة وواسعة للبيع في جزر أمواج,"90,000","Amwaj Islands, Muharraq",3,3,171 m2
https://bh.opensooq.com/en/search/284778552,للبيع شقة في الحد الجديد مع المكيفات والمطبخ,"55,000","Hidd, Muharraq",3,5,150 m2
https://bh.opensooq.com/en/search/284728870,Studio apartment for sale,"34,000","Hidd, Muharraq",Studio,1,46 m2
https://bh.opensooq.com/en/search/284768760,restaurant,"15,000","Riffa, Southern Governorate",,,20 m2
https://bh.opensooq.com/en/search/284757818,ارض سكنية للبيع,"55,000","Hamala, Northern Governorate",,,
https://bh.opensooq.com/en/search/284749880,للبدل ارض اسكانية في شرق سترة,"50,000","Other, Manama",,,
https://bh.opensooq.com/en/search/284740160,للبيع :استديو فاخر جدآ بخليج البحرين مقابل الفورسيزون والأفينوز,"48,000","Bahrain Bay, Manama",1,1,42 m2
https://bh.opensooq.com/en/search/284673680,عمارة استثمارية للبيع - الرفاع,"400,000","Eastern Riffa, Southern Governorate",,,417 m2
https://bh.opensooq.com/en/search/284718272,للبيع صالون طابقين,"4,500","Hidd, Muharraq",,,20 m2
https://bh.opensooq.com/en/search/284699056,ارض للبيع في ديار المحرق,"166,000","Diyar Al Muharraq, Muharraq",,,
https://bh.opensooq.com/en/search/284691650,للبيع بناية جديدة في مقابة من 7 شقق سوبر ديلوكس,"245,000","Maqabah, Northern Governorate",,,649 m2
https://bh.opensooq.com/en/search/284662060,مطعم للبيع او للايجار,"700,000","Manama Center, Manama",,,355 m2
https://bh.opensooq.com/en/search/284657160,فيلل  للبيع ... في البحرين villa for Sale,"160,000","Galaly, Muharraq",5,,391 m2
https://bh.opensooq.com/en/search/284648960,للبيع – صالون حلاقة رجالي وسبا متكامل (فرصة استثمارية),"5,500","Galaly, Muharraq",,,32 m2
https://bh.opensooq.com/en/search/284643544,ارض سكنيه في موقع بلقرب من جناين الهمله,"53,000","Hamala, Northern Governorate",,,
https://bh.opensooq.com/en/search/284560112,صالون نسائي,"6,000","Riffa, Southern Governorate",,,2400 ft²
https://bh.opensooq.com/en/search/284600188,مطعم لعدم التفرغ,"7,000","Fereej Al Fadhel, Manama",,,
https://bh.opensooq.com/en/search/284598426,ارض للبيع في البديع-سكني استثماري,"96,227","Budaiya, Northern Governorate",,,
https://bh.opensooq.com/en/search/284591308,أرض أستثمارية B4 في الجنبية,"145,274","Al Janabiyah, Northern Governorate",,,
https://bh.opensooq.com/en/search/284585690,فرصة تمليك حر فاخرة في الحد,"57,000","Hidd, Muharraq",3,4,130 m2
https://bh.opensooq.com/en/search/284575816,مشروع جاهز ومؤجر,"40,000","Hamala, Northern Governorate",,,15015 m2
https://bh.opensooq.com/en/search/284575414,مستودع للبيع,"8,500","Other, Southern Governorate",,,150 m2
https://bh.opensooq.com/en/search/284569698,Land for sale in Askar  للبيع ارض في عسكر,"120,000","Askar, Southern Governorate",,,
https://bh.opensooq.com/en/search/284562274,1 bedroom seaview apartment for sale in dilmunia island,"65,000","Dilmunia Island, Muharraq",1,2,88 m2
https://bh.opensooq.com/en/search/284558896,شقة في جدعلي للبيع,"25,000","Jid Ali, Central Governorate",Studio,2,69 m2
https://bh.opensooq.com/en/search/284554128,فيلا للبيع في سترة واديان,"140,000","Sitra, Central Governorate",4,,300 m2
https://bh.opensooq.com/en/search/284432972,للبيع شقة راقية في موقع مميز وتشطيب سوبر ديلوكس فندقي,"63,000","Hidd, Muharraq",3,4,180 m2
https://bh.opensooq.com/en/search/284537870,للبيع بيت في الرفاع الشرقي,"170,000","Eastern Riffa, Southern Governorate",6+,,528 m2
https://bh.opensooq.com/en/search/284465474,Shop For Sale,"18,000","Busaiteen, Muharraq",,,2000 m2
https://bh.opensooq.com/en/search/284498572,شقة للبيع في الجفير,"48,000","Juffair, Manama",2,2,116 m2
https://bh.opensooq.com/en/search/284487894,للبيع أرض سكنية في المنطقة الشمالية,"79,000","Dar Kulaib, Northern Governorate",,,
https://bh.opensooq.com/en/search/284473918,ارض سكنية  البيع / كرانه / على شارع النخيل,"169,000","Karranah, Northern Governorate",,,
https://bh.opensooq.com/en/search/284457334,Luxurious Seaview apartment for sale,"44,000","Hoora, Manama",1,1,72 m2
https://bh.opensooq.com/en/search/284456404,حلاق رجالي للبيع,"2,300","Damistan, Northern Governorate",,,3 m2
https://bh.opensooq.com/en/search/284447226,printing Shop for Sale Prime location with items or empty shop,"8,000","Hoora, Manama",,,1000 m2
https://bh.opensooq.com/en/search/284447124,للبيع شقة نظيفة مفروشة  في الرفاع الشرقي,"35,000","AlHunayniya, Southern Governorate",2,2,94 m2
https://bh.opensooq.com/en/search/284445470,للبيع فيلا في الرفاع بو كوارة,"150,000","Riffa, Southern Governorate",6+,,335 m2
https://bh.opensooq.com/en/search/284428300,للبيع او للمبادلة ارض في ديار المحرق,"89,000","Diyar Al Muharraq, Muharraq",,,
https://bh.opensooq.com/en/search/284349066,صفقة للبيع بسعر ممتاز,"28,000","Hamala, Northern Governorate",1,2,507 m2
https://bh.opensooq.com/en/search/284379754,فيلا مطلة على البحر في ديار المحرق مشروع النسيم,"215,000","Diyar Al Muharraq, Muharraq",4,,257 m2
https://bh.opensooq.com/en/search/284330728,شقه واسعه ونظيفه حاهزه للسكن,"70,000","Madinat Hamad, Northern Governorate",5,4,1928 m2
https://bh.opensooq.com/en/search/284322342,Mobile shop in gudaibiya exibition road,"4,700","Qudaibiya, Manama",,,
https://bh.opensooq.com/en/search/284362020,مطلوب ارض  من المالك مباشرة في مدينة خليفه عسكر,"1,000","Askar, Southern Governorate",,,
https://bh.opensooq.com/en/search/284361854,للبيع أرض مميزة شارعين و زاوية بسعر مثالي في القريّة,"1,597","Al Qurayyah, Northern Governorate",,,
https://bh.opensooq.com/en/search/284347076,للبيع بيت في مدينه حمد دوار واحد,"169,000","Madinat Hamad, Northern Governorate",5,4,529 m2
https://bh.opensooq.com/en/search/284272716,مطلوب مغسلة سيارات,"1,000","Madinat Hamad, Northern Governorate",,,606 m2
https://bh.opensooq.com/en/search/284266872,أرض للبيع في جد الحاج,,,,,
https://bh.opensooq.com/en/search/284317382,بيت إسكان للبيع في منطقة اللوزي,"130,000","Lawzi, Northern Governorate",5,4,240 m2
https://bh.opensooq.com/en/search/284303310,للبيع مبنى في ام الحصم مجدد بالكامل بسعر ممتاز قريب من جميع الخدمات,"110,000","Umm Al Hassam, Manama",,,400 m2
https://bh.opensooq.com/en/search/284303306,شقة للبيع مميزة,"40,000","Juffair, Manama",1,1,40 m2
https://bh.opensooq.com/en/search/284301340,للبيع بناية في الحد,"300,000","Hidd, Muharraq",,,507 m2
